Food code,Main food description
75216153,vegetables
75216160,vegetables
75216161,vegetables
75216162,vegetables
75216163,vegetables
75216170,vegetables
75216171,vegetables
75216172,vegetables
75216173,vegetables
75216174,vegetables
75216175,vegetables
75216176,vegetables
75216177,vegetables
75216178,vegetables
75216179,vegetables
75216180,vegetables
75216181,vegetables
75216182,vegetables
75216183,vegetables
75216184,vegetables
75216185,vegetables
75216186,vegetables
75216187,vegetables
75216188,vegetables
75216189,vegetables
75216190,vegetables
75216193,vegetables
75216200,vegetables
75216201,vegetables
75216202,vegetables
75216203,vegetables
75216210,vegetables
75216211,vegetables
75216212,vegetables
75216213,vegetables
75216220,vegetables
75216221,vegetables
75216222,vegetables
75216223,vegetables
75216224,vegetables
75216225,vegetables
75216226,vegetables
75216227,vegetables
75216228,vegetables
75216229,vegetables
75216232,vegetables
75216233,vegetables
75216234,vegetables
75216235,vegetables
75216236,vegetables
75216237,vegetables
75216250,vegetables
75216253,vegetables
75216300,vegetables
75216310,vegetables
75216320,vegetables
75216321,vegetables
75216322,vegetables
75216323,vegetables
75216700,vegetables
75216710,vegetables
75216720,vegetables
75216721,vegetables
75216722,vegetables
75216723,vegetables
75217000,vegetables
75217010,vegetables
75217020,vegetables
75217021,vegetables
75217022,vegetables
75217023,vegetables
75217299,vegetables
75217300,vegetables
75217301,vegetables
75217400,vegetables
75217490,vegetables
75217500,vegetables
75217520,vegetables
75218009,vegetables
75218010,vegetables
75218011,vegetables
75218400,vegetables
75218499,vegetables
75218500,vegetables
75218501,vegetables
75219000,vegetables
75219001,vegetables
75219002,vegetables
75219003,vegetables
75219010,vegetables
75219011,vegetables
75219012,vegetables
75219013,vegetables
75219020,vegetables
75219021,vegetables
75219022,vegetables
75219023,vegetables
75219030,vegetables
75219031,vegetables
75219032,vegetables
75219033,vegetables
75219034,vegetables
75219035,vegetables
75219036,vegetables
75219037,vegetables
75219038,vegetables
75219039,vegetables
75219040,vegetables
75219041,vegetables
75219100,vegetables
75220000,vegetables
75220001,vegetables
75220002,vegetables
75220003,vegetables
75220010,vegetables
75220011,vegetables
75220012,vegetables
75220013,vegetables
75220020,vegetables
75220021,vegetables
75220022,vegetables
75220023,vegetables
75220024,vegetables
75220025,vegetables
75220026,vegetables
75220027,vegetables
75220028,vegetables
75220029,vegetables
75220031,vegetables
75220032,vegetables
75220033,vegetables
75220034,vegetables
75220035,vegetables
75220036,vegetables
75220049,vegetables
75220050,vegetables
75220051,vegetables
75220099,vegetables
75220100,vegetables
75220101,vegetables
75221000,vegetables
75221001,vegetables
75221002,vegetables
75221010,vegetables
75221011,vegetables
75221012,vegetables
75221014,vegetables
75221015,vegetables
75221016,vegetables
75221017,vegetables
75221018,vegetables
75221019,vegetables
75221020,vegetables
75221021,vegetables
75221022,vegetables
75221023,vegetables
75221024,vegetables
75221025,vegetables
75221030,vegetables
75221031,vegetables
75221032,vegetables
75221033,vegetables
75221040,vegetables
75221041,vegetables
75221050,vegetables
75221051,vegetables
75221060,vegetables
75221061,vegetables
75221160,vegetables
75222000,vegetables
75222010,vegetables
75222020,vegetables
75222021,vegetables
75222022,vegetables
75222023,vegetables
75223000,vegetables
75223001,vegetables
75223002,vegetables
75223003,vegetables
75223010,vegetables
75223011,vegetables
75223012,vegetables
75223013,vegetables
75223020,vegetables
75223021,vegetables
75223022,vegetables
75223023,vegetables
75223024,vegetables
75223025,vegetables
75223026,vegetables
75223027,vegetables
75223028,vegetables
75223029,vegetables
75223030,vegetables
75223031,vegetables
75223032,vegetables
75223033,vegetables
75223034,vegetables
75223035,vegetables
75224010,vegetables
75224011,vegetables
75224012,vegetables
75224013,vegetables
75224020,vegetables
75224021,vegetables
75224022,vegetables
75224023,vegetables
75224030,vegetables
75224031,vegetables
75224032,vegetables
75224033,vegetables
75224040,vegetables
75224041,vegetables
75224042,vegetables
75224043,vegetables
75224044,vegetables
75224045,vegetables
75224046,vegetables
75224047,vegetables
75224048,vegetables
75224049,vegetables
75224050,vegetables
75224051,vegetables
75224110,vegetables
75224120,vegetables
75224130,vegetables
75224131,vegetables
75224132,vegetables
75224133,vegetables
75225010,vegetables
75225011,vegetables
75225013,vegetables
75225014,vegetables
75225015,vegetables
75225016,vegetables
75225017,vegetables
75225018,vegetables
75225019,vegetables
75226000,vegetables
75226010,vegetables
75226020,vegetables
75226021,vegetables
75226022,vegetables
75226023,vegetables
75226040,vegetables
75226050,vegetables
75226060,vegetables
75226061,vegetables
75226062,vegetables
75226063,vegetables
75226090,vegetables
75226091,vegetables
75226092,vegetables
75226093,vegetables
75226100,vegetables
75226101,vegetables
75226102,vegetables
75226103,vegetables
75226110,vegetables
75226111,vegetables
75226112,vegetables
75226113,vegetables
75226700,vegetables
75227099,vegetables
75227100,vegetables
75227110,vegetables
75228000,vegetables
75228010,vegetables
75228020,vegetables
75228021,vegetables
75228022,vegetables
75228023,vegetables
75229009,vegetables
75229010,vegetables
75229011,vegetables
75230000,vegetables
75230010,vegetables
75230020,vegetables
75231000,vegetables
75231001,vegetables
75231002,vegetables
75231010,vegetables
75231011,vegetables
75231012,vegetables
75231020,vegetables
75231021,vegetables
75231022,vegetables
75231023,vegetables
75231024,vegetables
75231025,vegetables
75231026,vegetables
75231027,vegetables
75231028,vegetables
75231029,vegetables
75231030,vegetables
75231031,vegetables
75232000,vegetables
75232050,vegetables
75232100,vegetables
75232110,vegetables
75232120,vegetables
75232121,vegetables
75232122,vegetables
75232123,vegetables
75233000,Squash
75233001,Squash
75233002,Squash
75233003,Squash
75233010,Squash
75233011,Squash
75233012,Squash
75233013,Squash
75233020,Squash
75233021,Squash
75233022,Squash
75233023,Squash
75233024,Squash
75233025,Squash
75233026,Squash
75233027,Squash
75233028,Squash
75233029,Squash
75233030,Squash
75233031,Squash
75233032,Squash
75233033,Squash
75233034,Squash
75233035,Squash
75233200,Squash
75233210,Squash
75233220,Squash
75233221,Squash
75233222,Squash
75233223,Squash
75233509,Squash
75233510,Squash
75233511,Squash
75234000,Squash
75234001,Squash
75234002,Squash
75234003,Squash
75234010,Squash
75234011,Squash
75234012,Squash
75234013,Squash
75234020,Squash
75234021,Squash
75234022,Squash
75234023,Squash
75234024,Squash
75234025,Squash
75234026,Squash
75234027,Squash
75234028,Squash
75234029,Squash
75234030,Squash
75234031,Squash
75234032,Squash
75234033,Squash
75234034,Squash
75234035,Squash
75235000,Squash
75235750,Squash
75236000,Squash
75236500,Squash
75301100,beans
75301110,beans
75301120,beans
75301121,beans
75301122,beans
75301123,beans
75302009,beans
75302010,beans
75302011,beans
75302029,beans
75302030,beans
75302031,beans
75302039,beans
75302040,beans
75302045,beans
75302046,beans
75302047,beans
75302048,beans
75302059,beans
75302060,beans
75302061,beans
75302069,beans
75302070,beans
75302071,beans
75302080,beans
75302200,beans
75302205,beans
75302210,beans
75302211,beans
75302212,beans
75302213,beans
75302500,beans
75302505,beans
75302510,beans
75302511,beans
75302512,beans
75302513,beans
75303000,vegetables
75303010,vegetables
75303020,vegetables
75303021,vegetables
75303022,vegetables
75303023,vegetables
75306010,vegetables
75306998,vegetables
75306999,vegetables
75307000,vegetables
75307001,vegetables
75307002,vegetables
75307003,vegetables
75311000,vegetables
75311002,vegetables
75311003,vegetables
75311010,vegetables
75311012,vegetables
75311013,vegetables
75311020,vegetables
75311022,vegetables
75311023,vegetables
75311024,vegetables
75311025,vegetables
75311026,vegetables
75311027,vegetables
75311028,vegetables
75311029,vegetables
75311030,vegetables
75311031,vegetables
75311032,vegetables
75311100,vegetables
75311110,vegetables
75311120,vegetables
75311121,vegetables
75311122,vegetables
75311123,vegetables
75315000,vegetables
75315010,vegetables
75315020,vegetables
75315021,vegetables
75315022,vegetables
75315023,vegetables
75315100,vegetables
75315110,vegetables
75315120,vegetables
75315121,vegetables
75315122,vegetables
75315123,vegetables
75315200,vegetables
75315210,vegetables
75315215,vegetables
75315216,vegetables
75315217,vegetables
75315218,vegetables
75315249,beans
75315250,beans
75315251,beans
75315300,potato
75315305,potato
75315310,potato
75315311,potato
75315312,potato
75315313,potato
75315999,Squash
75316000,Squash
75316020,Squash
75316022,Squash
75316023,Squash
75316024,Squash
75316030,Squash
75316031,Squash
75316032,Squash
75316050,stew
75317000,stew
75317010,stew
75317011,stew
75317012,stew
75317013,stew
75317020,stew
75330100,greens
75330110,greens
75330120,greens
75330121,greens
75330122,greens
75330123,greens
75330130,vegetables
75330140,vegetables
75330150,vegetables
75330151,vegetables
75330152,vegetables
75330153,vegetables
75340000,vegetables
75340010,vegetables
75340020,vegetables
75340021,vegetables
75340022,vegetables
75340023,vegetables
75340160,vegetables
75340200,beans
75340300,vegetables
75365000,vegetables
75400500,vegetables
75401010,vegetables
75401011,vegetables
75401012,vegetables
75401013,vegetables
75402010,beans
75402011,beans
75402012,beans
75402013,beans
75402020,beans
75402021,beans
75402022,beans
75402023,beans
75403010,beans
75403011,beans
75403012,beans
75403013,beans
75403020,beans
75403021,beans
75403022,beans
75403023,beans
75403200,beans
75404010,beans
75404011,beans
75404012,beans
75404013,beans
75405010,vegetables
75406010,vegetables
75406011,vegetables
75406012,vegetables
75407010,vegetables
75409010,vegetables
75409011,vegetables
75409012,vegetables
75409013,vegetables
75409020,vegetables
75410010,vegetables
75410500,vegetables
75410530,vegetables
75410550,vegetables
75411010,vegetables
75411020,vegetables
75411030,vegetables
75411031,vegetables
75411032,vegetables
75411033,vegetables
75412010,vegetables
75412030,vegetables
75412060,vegetables
75412070,vegetables
75413010,vegetables
75414010,vegetables
75414011,vegetables
75414012,vegetables
75414013,vegetables
75414020,vegetables
75414030,vegetables
75414500,vegetables
75415010,vegetables
75415011,vegetables
75415020,vegetables
75415021,vegetables
75415022,vegetables
75416010,vegetables
75416500,vegetables
75416600,vegetables
75417010,vegetables
75417011,vegetables
75417012,vegetables
75417013,vegetables
75417020,vegetables
75417021,vegetables
75417022,vegetables
75417023,vegetables
75417030,vegetables
75417031,vegetables
75417032,vegetables
75417033,vegetables
75418000,Squash
75418010,Squash
75418020,Squash
75418030,Squash
75418040,Squash
75418050,Squash
75418051,Squash
75418052,Squash
75418053,Squash
75418060,Squash
75418100,vegetables
75418101,vegetables
75418102,vegetables
75418103,vegetables
75418220,"Creamed christophine, Puerto Rican style (Chayote a la crema)"
75439010,stew
75439500,"Chow mein or chop suey, meatless, no noodles"
75440100,greens
75440110,vegetables
75440170,vegetables
75440200,vegetables
75440300,greens
75440310,vegetables
75440400,vegetables
75440500,greens
75440510,vegetables
75440600,vegetables
75450500,greens
75450510,vegetables
75450600,greens
75460700,greens
75460710,vegetables
75460800,greens
75460810,vegetables
75460900,"Chow mein or chop suey, meatless, with noodles"
75500110,beans
75500210,vegetables
75500510,vegetables
75501010,vegetables
75502010,vegetables
75502500,vegetables
75502510,vegetables
75502520,vegetables
75502550,vegetables
75503010,vegetables
75503020,vegetables
75503030,vegetables
75503040,vegetables
75503080,vegetables
75503085,vegetables
75503090,vegetables
75503100,vegetables
75503110,vegetables
75503140,vegetables
75505000,vegetables
75506010,vegetables
75506100,vegetables
75507000,vegetables
75510000,vegetables
75510010,vegetables
75510020,vegetables
75510030,vegetables
75511010,vegetables
75511020,vegetables
75511040,vegetables
75511100,vegetables
75511200,vegetables
75512010,vegetables
75512510,vegetables
75513010,vegetables
75515000,vegetables
75515010,vegetables
75515100,vegetables
75534030,vegetables
75534500,vegetables
75534550,vegetables
75535000,vegetables
75600150,soup
75601000,soup
75601010,soup
75601020,soup
75601100,soup
75601200,soup
75601210,soup
75603010,soup
75603020,soup
75604010,soup
75604020,soup
75604600,soup
75605010,soup
75607000,soup
75607010,soup
75607020,soup
75607040,soup
75607050,soup
75607060,soup
75607080,soup
75607090,soup
75607100,soup
75607140,soup
75608010,soup
75608100,soup
75608200,soup
75609010,soup
75611010,soup
75612010,soup
75646010,soup
75647000,soup
75649010,soup
75649040,soup
75649050,soup
75649110,soup
75649150,soup
75650990,soup
75651000,soup
75651010,soup
75651020,soup
75651030,soup
75651040,soup
75651070,soup
75651080,soup
75651110,soup
75651140,soup
75651150,soup
75652010,soup
75652030,soup
75652040,soup
75652050,soup
75654010,soup
75656010,stew
75656020,soup
75656040,soup
75656060,soup
75657000,soup
76102010,vegetables
76102030,greens
76201000,squash
76201010,squash
76201020,squash
76201030,squash
76202000,squash
76205000,squash
76205010,squash
76205020,squash
76205030,squash
76205060,vegetables
76209000,squash
76209010,squash
76209020,squash
76401000,beans
76401010,beans
76401020,beans
76401060,beans
76402000,beans
76403010,vegetables
76405000,vegetables
76405010,vegetables
76405020,vegetables
76407000,vegetables
76407010,vegetables
76407020,vegetables
76409000,vegetables
76409010,vegetables
76409020,vegetables
76409030,vegetables
76420000,vegetables
76501000,vegetables
76502000,vegetables
76602000,squash
76603000,vegetables
76603010,vegetables
76603020,vegetables
76604000,vegetables
76604500,vegetables
76605000,vegetables
76605010,vegetables
76605020,vegetables
76607100,vegetables
76611000,vegetables
76611010,vegetables
76611020,vegetables
77121010,"Fried stuffed potatoes, Puerto Rican style (Rellenos de papas)"
77121110,"Potato and ham fritters, Puerto Rican style (Frituras de papa y jamon)"
77141010,"Potato chicken pie, Puerto Rican style (Pastelon de pollo)"
77201210,"Green plantain with cracklings, Puerto Rican style (Mofongo)"
77205110,"Ripe plantain fritters, Puerto Rican style (Pionono)"
77205610,"Ripe plantain meat pie, Puerto Rican style (Pinon)"
77230210,"Cassava Pasteles, Puerto Rican style (Pasteles de yuca)"
77230510,"Cassava fritter stuffed with crab meat, Puerto Rican style (Empanada de yuca y jueyes)"
77250110,"Stuffed tannier fritters, Puerto Rican style (Alcapurrias)"
77250710,"Tannier fritters, Puerto Rican style (Frituras de yautia)"
77272010,Puerto Rican pasteles (Pasteles de masa)
77316010,"Stuffed cabbage, with meat, Puerto Rican style (Repollo relleno con carne)"
77316510,"Stuffed cabbage, with meat and rice, Syrian dish, Puerto Rican style (Repollo relleno con carne y con arroz; Arabe Mihsy Melful)"
77316600,Eggplant and meat casserole
77513010,stew
77563010,stew
78101000,juice
78101100,smoothie
78101110,smoothie
78101120,smoothie
81100000,oil
81100500,oil
81101000,oil
81101010,oil
81101020,oil
81101100,oil
81101110,oil
81101120,oil
81101500,oil
81101510,oil
81101520,oil
81102000,oil
81102010,oil
81102020,oil
81103020,oil
81103030,oil
81103040,oil
81103041,oil
81103060,oil
81103070,oil
81103080,oil
81103090,oil
81103100,oil
81103120,oil
81103130,oil
81103140,oil
81104010,oil
81104011,oil
81104020,oil
81104050,oil
81104100,oil
81104110,oil
81104500,oil
81104510,oil
81104550,oil
81104560,oil
81105010,oil
81105020,oil
81105500,oil
81106010,oil
81201000,oil
81202000,oil
81203000,oil
81203100,oil
81203200,oil
81204000,oil
81301000,oil
81301020,oil
81302010,oil
81302040,oil
81302050,oil
81302060,oil
81302070,oil
81312000,oil
81322000,oil
82101000,oil
82101300,oil
82101500,oil
82102000,oil
82102500,oil
82103000,oil
82103500,oil
82104000,oil
82105000,oil
82105500,oil
82105750,oil
82105800,oil
82106000,oil
82107000,oil
82108000,oil
82108250,oil
82108500,oil
82108700,oil
82109000,oil
83100100,Salad dressing
83100200,Salad dressing
83101000,Salad dressing
83101600,Salad dressing
83102000,Salad dressing
83103000,Salad dressing
83104000,Salad dressing
83105500,Salad dressing
83106000,Salad dressing
83107000,Salad dressing
83108000,Salad dressing
83109000,Salad dressing
83110000,Salad dressing
83112000,Salad dressing
83112500,Salad dressing
83112950,Salad dressing
83112990,Salad dressing
83114000,Salad dressing
83115000,Salad dressing
83200100,Salad dressing
83201000,Salad dressing
83201400,Salad dressing
83202020,Salad dressing
83203000,Salad dressing
83204000,Salad dressing
83204030,Salad dressing
83204050,Salad dressing
83204500,Salad dressing
83205450,Salad dressing
83206000,Salad dressing
83206500,Salad dressing
83207000,Salad dressing
83208500,Salad dressing
83210100,Salad dressing
83300100,Salad dressing
83300200,Salad dressing
83300300,Salad dressing
83300400,Salad dressing
83300500,Salad dressing
83300600,Salad dressing
83300700,Salad dressing
83300800,Salad dressing
83300900,Salad dressing
83301000,Salad dressing
91101000,desserts
91101010,desserts
91101020,desserts
91102010,desserts
91103010,desserts
91104100,desserts
91104200,desserts
91105010,desserts
91106000,desserts
91107000,desserts
91108000,desserts
91108010,desserts
91109000,desserts
91200000,desserts
91200020,desserts
91200030,desserts
91200040,desserts
91200110,desserts
91201010,desserts
91300010,desserts
91300100,desserts
91301020,desserts
91301030,desserts
91301040,desserts
91301050,desserts
91301060,desserts
91301080,desserts
91301081,desserts
91301082,desserts
91301090,desserts
91301100,desserts
91301120,desserts
91301130,desserts
91301200,desserts
91301250,desserts
91301510,desserts
91302010,desserts
91303000,desserts
91303500,desserts
91304010,desserts
91304020,desserts
91304030,desserts
91304040,desserts
91304050,desserts
91304060,desserts
91304070,desserts
91304080,desserts
91304090,desserts
91304250,desserts
91304300,desserts
91305010,desserts
91305020,desserts
91351010,desserts
91351020,desserts
91361010,desserts
91361020,desserts
91361040,desserts
91361050,desserts
91361070,desserts
91401000,desserts
91402000,desserts
91403000,desserts
91404000,desserts
91405000,desserts
91405500,desserts
91406000,desserts
91406500,desserts
91406600,desserts
91407100,desserts
91407120,desserts
91407150,desserts
91408100,desserts
91501010,desserts
91501015,desserts
91501020,desserts
91501030,desserts
91501040,desserts
91501050,desserts
91501060,desserts
91501070,desserts
91501080,desserts
91501090,desserts
91501100,desserts
91501110,desserts
91501120,desserts
91511010,desserts
91511020,desserts
91511030,desserts
91511050,desserts
91511060,desserts
91511070,desserts
91511080,desserts
91511090,desserts
91511100,desserts
91511110,desserts
91512010,desserts
91520100,desserts
91550100,desserts
91550300,desserts
91560100,desserts
91580000,desserts
91601000,desserts
91611000,desserts
91611050,desserts
91611100,desserts
91621000,desserts
91700010,desserts
91700500,desserts
91701010,desserts
91701020,desserts
91701030,desserts
91702010,desserts
91703010,desserts
91703020,desserts
91703030,desserts
91703040,desserts
91703050,desserts
91703060,desserts
91703070,desserts
91703080,desserts
91703150,desserts
91703200,desserts
91703250,desserts
91703300,desserts
91703400,desserts
91703500,desserts
91703600,desserts
91705010,desserts
91705020,desserts
91705030,desserts
91705040,desserts
91705050,desserts
91705060,desserts
91705070,desserts
91705090,desserts
91705200,desserts
91705300,desserts
91705310,desserts
91705400,desserts
91705410,desserts
91705420,desserts
91705430,desserts
91705500,desserts
91706000,desserts
91706100,desserts
91706400,desserts
91707000,desserts
91707010,desserts
91708000,desserts
91708010,desserts
91708020,desserts
91708030,desserts
91708040,desserts
91708070,desserts
91708100,desserts
91708150,desserts
91708160,desserts
91709000,desserts
91713010,desserts
91713020,desserts
91713030,desserts
91713040,desserts
91713050,desserts
91713060,desserts
91713070,desserts
91713080,desserts
91713090,desserts
91713100,desserts
91715000,desserts
91715100,desserts
91715200,desserts
91715300,desserts
91716010,desserts
91716110,desserts
91718000,desserts
91718050,desserts
91718100,desserts
91718110,desserts
91718200,desserts
91718300,desserts
91721000,desserts
91723000,desserts
91723010,desserts
91723020,desserts
91723050,desserts
91726000,desserts
91726110,desserts
91726130,desserts
91726140,desserts
91726150,desserts
91726410,desserts
91726420,desserts
91726425,desserts
91727010,desserts
91728000,desserts
91728500,desserts
91731000,desserts
91731010,desserts
91731060,desserts
91731100,desserts
91731150,desserts
91732000,desserts
91732100,desserts
91733000,desserts
91733200,desserts
91734000,desserts
91734100,desserts
91734200,desserts
91734300,desserts
91734400,desserts
91734450,desserts
91734500,desserts
91735000,desserts
91736000,desserts
91739010,desserts
91739600,desserts
91742010,desserts
91745010,desserts
91745020,desserts
91745040,desserts
91745100,desserts
91746010,desserts
91746100,desserts
91746120,desserts
91746150,desserts
91746200,desserts
91750000,desserts
91760000,desserts
91760100,desserts
91760200,desserts
91760500,desserts
91760700,desserts
91770000,desserts
91770010,desserts
91770020,desserts
91770030,desserts
91770050,desserts
91800100,desserts
91801000,desserts
91802000,desserts
92100000,caffeinated drinks
92100500,caffeinated drinks
92101000,caffeinated drinks
92101500,caffeinated drinks
92101600,caffeinated drinks
92101610,caffeinated drinks
92101630,caffeinated drinks
92101700,caffeinated drinks
92101800,caffeinated drinks
92101810,caffeinated drinks
92101820,caffeinated drinks
92101850,caffeinated drinks
92101851,caffeinated drinks
92101900,caffeinated drinks
92101901,caffeinated drinks
92101903,caffeinated drinks
92101904,caffeinated drinks
92101905,caffeinated drinks
92101906,caffeinated drinks
92101910,caffeinated drinks
92101911,caffeinated drinks
92101913,caffeinated drinks
92101917,caffeinated drinks
92101918,caffeinated drinks
92101919,caffeinated drinks
92101920,caffeinated drinks
92101921,caffeinated drinks
92101923,caffeinated drinks
92101925,caffeinated drinks
92101926,caffeinated drinks
92101928,caffeinated drinks
92101930,caffeinated drinks
92101931,caffeinated drinks
92101933,caffeinated drinks
92101935,caffeinated drinks
92101936,caffeinated drinks
92101938,caffeinated drinks
92101950,caffeinated drinks
92101955,caffeinated drinks
92101960,caffeinated drinks
92101965,caffeinated drinks
92101970,caffeinated drinks
92101975,caffeinated drinks
92102000,caffeinated drinks
92102010,caffeinated drinks
92102020,caffeinated drinks
92102030,caffeinated drinks
92102040,caffeinated drinks
92102050,caffeinated drinks
92102060,caffeinated drinks
92102070,caffeinated drinks
92102080,caffeinated drinks
92102090,caffeinated drinks
92102100,caffeinated drinks
92102110,caffeinated drinks
92102400,caffeinated drinks
92102401,caffeinated drinks
92102450,caffeinated drinks
92102500,caffeinated drinks
92102501,caffeinated drinks
92102502,caffeinated drinks
92102503,caffeinated drinks
92102504,caffeinated drinks
92102505,caffeinated drinks
92102510,caffeinated drinks
92102511,caffeinated drinks
92102512,caffeinated drinks
92102513,caffeinated drinks
92102514,caffeinated drinks
92102515,caffeinated drinks
92102600,caffeinated drinks
92102601,caffeinated drinks
92102602,caffeinated drinks
92102610,caffeinated drinks
92102611,caffeinated drinks
92102612,caffeinated drinks
92103000,caffeinated drinks
92104000,caffeinated drinks
92111000,caffeinated drinks
92111010,caffeinated drinks
92114000,caffeinated drinks
92121000,caffeinated drinks
92121001,caffeinated drinks
92121010,caffeinated drinks
92121020,caffeinated drinks
92121030,caffeinated drinks
92121040,caffeinated drinks
92121041,caffeinated drinks
92121050,caffeinated drinks
92130000,caffeinated drinks
92130001,caffeinated drinks
92130005,caffeinated drinks
92130006,caffeinated drinks
92130010,caffeinated drinks
92130011,caffeinated drinks
92130020,caffeinated drinks
92130021,caffeinated drinks
92130030,caffeinated drinks
92130031,caffeinated drinks
92152000,caffeinated drinks
92152010,caffeinated drinks
92161000,caffeinated drinks
92161001,caffeinated drinks
92161002,caffeinated drinks
92162000,caffeinated drinks
92162001,caffeinated drinks
92162002,caffeinated drinks
92171000,caffeinated drinks
92171010,caffeinated drinks
92191100,caffeinated drinks
92191105,caffeinated drinks
92191200,caffeinated drinks
92191400,caffeinated drinks
92192000,caffeinated drinks
92192030,caffeinated drinks
92192040,caffeinated drinks
92193000,caffeinated drinks
92193005,caffeinated drinks
92193020,caffeinated drinks
92193025,caffeinated drinks
92201010,Postum
92202010,Chicory beverage
92203000,Cereal beverage
92203110,"Cereal beverage with beet roots, from powdered instant"
92291300,"Postum, dry powder"
92302000,caffeinated drinks
92302500,caffeinated drinks
92303010,caffeinated drinks
92303100,caffeinated drinks
92304100,caffeinated drinks
92305010,caffeinated drinks
92305040,caffeinated drinks
92305050,caffeinated drinks
92305090,caffeinated drinks
92305110,caffeinated drinks
92305180,caffeinated drinks
92305900,caffeinated drinks
92305910,caffeinated drinks
92305920,caffeinated drinks
92306000,caffeinated drinks
92306090,caffeinated drinks
92306100,Corn beverage
92306700,caffeinated drinks
92306800,caffeinated drinks
92307000,caffeinated drinks
92307400,caffeinated drinks
92307500,juice
92307510,juice
92307520,juice
92308000,caffeinated drinks
92308010,caffeinated drinks
92308020,caffeinated drinks
92308030,caffeinated drinks
92308040,caffeinated drinks
92308050,caffeinated drinks
92308500,caffeinated drinks
92308510,caffeinated drinks
92308520,caffeinated drinks
92308530,caffeinated drinks
92308540,caffeinated drinks
92308550,caffeinated drinks
92309000,caffeinated drinks
92309010,caffeinated drinks
92309020,caffeinated drinks
92309030,caffeinated drinks
92309040,caffeinated drinks
92309050,caffeinated drinks
92309500,caffeinated drinks
92309510,caffeinated drinks
92309520,caffeinated drinks
92400000,caffeinated drinks
92400100,caffeinated drinks
92410110,"Carbonated water, sweetened"
92410210,"Carbonated water, unsweetened"
92410250,"Carbonated water, sweetened, with low-calorie or no-calorie sweetener"
92410310,caffeinated drinks
92410315,caffeinated drinks
92410320,caffeinated drinks
92410340,caffeinated drinks
92410350,caffeinated drinks
92410360,caffeinated drinks
92410370,caffeinated drinks
92410390,caffeinated drinks
92410400,caffeinated drinks
92410410,caffeinated drinks
92410420,caffeinated drinks
92410510,caffeinated drinks
92410520,caffeinated drinks
92410550,caffeinated drinks
92410560,caffeinated drinks
92410610,caffeinated drinks
92410620,caffeinated drinks
92410710,caffeinated drinks
92410720,caffeinated drinks
92410810,caffeinated drinks
92410820,caffeinated drinks
92411510,caffeinated drinks
92411520,caffeinated drinks
92411610,caffeinated drinks
92411620,caffeinated drinks
92432000,juice
92433000,juice
92510610,juice
92510650,juice
92510720,juice
92510730,juice
92510955,juice
92510960,juice
92511000,juice
92511015,juice
92511250,juice
92512040,juice
92512050,juice
92512090,juice
92512110,juice
92513000,smoothie
92513010,smoothie
92530410,juice
92530510,juice
92530610,juice
92530950,juice
92531030,juice
92541010,juice
92542000,juice
92550030,juice
92550035,juice
92550040,juice
92550110,juice
92550200,juice
92550350,juice
92550360,juice
92550370,juice
92550380,juice
92550400,juice
92550405,juice
92550610,juice
92550620,juice
92552000,juice
92552010,juice
92552020,juice
92552030,juice
92582100,juice
92582110,"Sunny D, added calcium"
92610020,"Horchata beverage, made with water"
92610030,"Horchata beverage, made with milk"
92611010,Refresco de avena (oatmeal beverage with water)
92611100,Atole de avena (oatmeal beverage with milk)
92612010,Sugar cane beverage
92613010,Atole (corn meal beverage)
92613510,Atole de chocolate / Champurrado (cornmeal beverage with chocolate and milk)
92801000,"Wine, nonalcoholic"
92802000,"Wine, light, nonalcoholic"
92803000,Nonalcoholic malt beverage
92804000,Shirley Temple
92900100,"Fruit flavored drink, with high vitamin C, powdered, not reconstituted"
92900110,"Fruit flavored drink, powdered, not reconstituted"
92900200,"Fruit flavored drink, powdered, not reconstituted, diet"
92900300,"Sports drink, dry concentrate, not reconstituted"
93101000,Beer
93102000,"Beer, light"
93102100,"Beer, low carb"
93102200,"Beer, light, higher alcohol"
93102300,"Beer, higher alcohol"
93106000,"Alcoholic malt beverage, sweetened"
93106010,"Alcoholic malt beverage, higher alcohol, sweetened"
93106100,Alcoholic malt beverage
93106500,Hard cider
93201000,Cordial or liqueur
93202000,caffeinated drinks
93301000,"Cocktail, NFS"
93301010,Alexander
93301020,Bacardi cocktail
93301030,Bloody Mary
93301031,Canadian Club and soda
93301032,Cape Cod
93301040,Daiquiri
93301045,"Gelatin shot, alcoholic"
93301050,Gimlet
93301060,Gin and Tonic
93301070,Grasshopper
93301075,Greyhound
93301080,High ball
93301083,Jagerbomb
93301085,Kamikaze
93301090,Manhattan
93301100,Margarita
93301110,Martini
93301111,"Martini, flavored"
93301115,Mimosa
93301120,Mint julep
93301125,Mojito
93301130,Old fashioned
93301132,citrus fruits
93301135,Rob Roy
93301136,Rusty Nail
93301139,Salty Dog
93301140,Screwdriver
93301141,Seabreeze
93301142,Seven and Seven
93301150,Tom Collins
93301160,Whiskey sour
93301170,Whiskey and soda
93301181,Whiskey and water
93301182,Whiskey and cola
93301183,Whiskey and diet cola
93301184,Whiskey and ginger ale
93301190,Rum and cola
93301191,Rum and diet cola
93301200,Pina Colada
93301205,Brandy and cola
93301211,Vodka and soda
93301213,Vodka and lemonade
93301214,Vodka and cola
93301215,Vodka and diet cola
